246,"[104.10026550293, 30.761032104492]",成都消防,政府机构及社会团体;公检法机构;消防机关,[],成都市,金牛区,"104.105992,30.754493"
246,"[104.10026550293, 30.761032104492]",消防金牛高新科技园中队,政府机构及社会团体;公检法机构;消防机关,[],成都市,金牛区,"104.106327,30.754849"
246,"[104.10026550293, 30.761032104492]",成都市消防支队特勤四中队,政府机构及社会团体;公检法机构;消防机关,[],成都市,金牛区,"104.106042,30.754815"
247,"[104.0975189209, 30.758285522461]",天回镇街道办事处(兴川路),政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102191,30.753438"
247,"[104.0975189209, 30.758285522461]",四川徽记食品股份有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.104004,30.753068"
247,"[104.0975189209, 30.758285522461]",西联钢铁大厦,商务住宅;楼宇;商务写字楼,[],成都市,金牛区,"104.10286,30.754483"
247,"[104.0975189209, 30.758285522461]",成都市金牛区司法局天回镇司法所,政府机构及社会团体;公检法机构;公检法机关,[],成都市,金牛区,"104.102208,30.753531"
247,"[104.0975189209, 30.758285522461]",钢花广告,公司企业;公司;广告装饰,[],成都市,金牛区,"104.100498,30.745691"
247,"[104.0975189209, 30.758285522461]",成都赐宝钢材有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.101689,30.752266"
247,"[104.0975189209, 30.758285522461]",天回镇街道工会工作委员会,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102207,30.753533"
247,"[104.0975189209, 30.758285522461]",造制有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.102021,30.748697"
247,"[104.0975189209, 30.758285522461]",成都亚冲贸易有限公司,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.102909,30.754232"
247,"[104.0975189209, 30.758285522461]",四川旗杭钢,公司企业;公司;公司,[],成都市,金牛区,"104.100625,30.749790"
247,"[104.0975189209, 30.758285522461]",艾乐斯门控科技有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.100521,30.745665"
247,"[104.0975189209, 30.758285522461]",天回镇街道就业和社会保障服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753531"
247,"[104.0975189209, 30.758285522461]",金牛区城市管理行政执法局天回镇街道中队,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753532"
247,"[104.0975189209, 30.758285522461]",四川徽记食品股份有限公司党支部,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.103346,30.753853"
247,"[104.0975189209, 30.758285522461]",中建三局成都轨道交通27号线鲤鱼湾站,公司企业;公司;公司,[],成都市,金牛区,"104.099521,30.753653"
247,"[104.0975189209, 30.758285522461]",徽记食品股份有限公司工会委员会,政府机构及社会团体;社会团体;社会团体相关|公司企业;公司企业;公司企业,[],成都市,金牛区,"104.103394,30.753857"
247,"[104.0975189209, 30.758285522461]",天回镇辖区爱国卫生运动委员会,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753532"
247,"[104.0975189209, 30.758285522461]",中共天回镇街道工作委员会,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753533"
247,"[104.0975189209, 30.758285522461]",天回地区流动人口计划生育管理站,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102207,30.753532"
247,"[104.0975189209, 30.758285522461]",天回镇街道劳动争议调解委员会,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753532"
247,"[104.0975189209, 30.758285522461]",金牛区人大常委会天回镇街道工作委员会,政府机构及社会团体;政府机关;乡镇级政府及事业单位,[],成都市,金牛区,"104.102208,30.753532"
248,"[104.08103942871, 30.751419067383]",天回镇街道红星社区,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|地名地址信息;普通地名;村庄级地名,[],成都市,金牛区,"104.089842,30.745635"
248,"[104.08103942871, 30.751419067383]",红星社区居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,金牛区,"104.089780,30.745634"
248,"[104.08103942871, 30.751419067383]",成都市华强润滑剂厂,公司企业;工厂;工厂,[],成都市,金牛区,"104.090387,30.745371"
248,"[104.08103942871, 30.751419067383]",六和居地毯,购物服务;家居建材市场;布艺市场|公司企业;公司;公司,[],成都市,金牛区,"104.092922,30.746662"
248,"[104.08103942871, 30.751419067383]",中国石油,公司企业;公司;公司,[],成都市,金牛区,"104.088603,30.746506"
248,"[104.08103942871, 30.751419067383]",红星社区党群服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|生活服务;生活服务场所;生活服务场所,[],成都市,金牛区,"104.089696,30.745633"
248,"[104.08103942871, 30.751419067383]",圣丽祺无缝墙布仓库,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.093730,30.744670"
248,"[104.08103942871, 30.751419067383]",四川馨美斯门窗有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.092240,30.746027"
248,"[104.08103942871, 30.751419067383]",新申达库房,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.092428,30.745210"
248,"[104.08103942871, 30.751419067383]",四川凯滨围挡环保工程有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.089073,30.745887"
248,"[104.08103942871, 30.751419067383]",六和居地毯驻成都办事处三号库,公司企业;公司;公司,[],成都市,金牛区,"104.092275,30.746295"
248,"[104.08103942871, 30.751419067383]",成都远东振华商贸有限公司,公司企业;公司;商业贸易,[],成都市,金牛区,"104.093809,30.743334"
248,"[104.08103942871, 30.751419067383]",红星社区微型消防站,政府机构及社会团体;公检法机构;消防机关,[],成都市,金牛区,"104.089759,30.745634"
248,"[104.08103942871, 30.751419067383]",成都市新旭实业发展有限责任公司,公司企业;公司;公司,[],成都市,金牛区,"104.089799,30.745521"
248,"[104.08103942871, 30.751419067383]",中建三局成都轨道交通27号线白仁店站,公司企业;公司;公司,[],成都市,金牛区,"104.090687,30.740243"
248,"[104.08103942871, 30.751419067383]",四川蜀光石油化工有限公司,公司企业;公司;冶金化工,[],成都市,金牛区,"104.08542,30.747617"
248,"[104.08103942871, 30.751419067383]",中共红星社区总支部委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,金牛区,"104.089821,30.745634"
248,"[104.08103942871, 30.751419067383]",中共四川蜀光石油化工有限公司支部委员会,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.085224,30.747251"
248,"[104.08103942871, 30.751419067383]",天回镇街道红星社区党支部,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,金牛区,"104.089798,30.745535"
248,"[104.08103942871, 30.751419067383]",人社综合服务窗口(红星社区便民服务站),政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],成都市,金牛区,"104.089788,30.745625"
248,"[104.08103942871, 30.751419067383]",天回派出所红星警务室,政府机构及社会团体;公检法机构;社会治安机构,[],成都市,金牛区,"104.089774,30.745532"
248,"[104.08103942871, 30.751419067383]",天回街道红星社区治安巡逻队,政府机构及社会团体;公检法机构;社会治安机构,[],成都市,金牛区,"104.089778,30.745525"
249,"[104.03434753418, 30.68000793457]",成都市中级人民法院,政府机构及社会团体;公检法机构;法院,[],成都市,金牛区,"104.0369,30.67871"
249,"[104.03434753418, 30.68000793457]",兴业银行(成都金牛支行),金融保险服务;银行;兴业银行,[],成都市,金牛区,"104.037318,30.678144"
249,"[104.03434753418, 30.68000793457]",成都市中级人民法院审判法庭,政府机构及社会团体;公检法机构;法院,[],成都市,金牛区,"104.036893,30.678671"
249,"[104.03434753418, 30.68000793457]",四川自修大学,科教文化服务;学校;成人教育,[],成都市,金牛区,"104.037131,30.677750"
249,"[104.03434753418, 30.68000793457]",四川经济专修学院,科教文化服务;学校;成人教育,[],成都市,金牛区,"104.037181,30.67769"
249,"[104.03434753418, 30.68000793457]",抚琴西南路14号院,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.036633,30.677013"
249,"[104.03434753418, 30.68000793457]",泸州银行,金融保险服务;银行;银行,[],成都市,金牛区,"104.037393,30.677637"
249,"[104.03434753418, 30.68000793457]",四川省青少年社会教育服务中心,科教文化服务;学校;成人教育,[],成都市,金牛区,"104.037035,30.677815"
249,"[104.03434753418, 30.68000793457]",成都高起点职业培训学校,科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.036931,30.677732"
249,"[104.03434753418, 30.68000793457]",捷讯邦达科技一站式服务中心,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.037277,30.677678"
249,"[104.03434753418, 30.68000793457]",成都真相商务咨询有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.035912,30.678896"
249,"[104.03434753418, 30.68000793457]",四川自修大学升学指导与培训中心中财智库,科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.037099,30.677752"
249,"[104.03434753418, 30.68000793457]",成都市成祥建筑工程有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.037012,30.677855"
249,"[104.03434753418, 30.68000793457]",四川省成都市中级人民法院-立案大厅,政府机构及社会团体;公检法机构;公检法机关,[],成都市,金牛区,"104.037130,30.679058"
249,"[104.03434753418, 30.68000793457]",大连&济南满天星(成都办事处),公司企业;公司;公司,[],成都市,金牛区,"104.036931,30.677732"
250,"[104.04808044434, 30.748672485352]",成都市金牛区育梁学校,科教文化服务;学校;小学,[],成都市,金牛区,"104.053579,30.745653"
250,"[104.04808044434, 30.748672485352]",鑫金牛商务大楼,商务住宅;楼宇;商务写字楼,[],成都市,金牛区,"104.051217,30.745903"
250,"[104.04808044434, 30.748672485352]",成都国嘉联合制药有限公司,公司企业;公司;医药公司,[],成都市,金牛区,"104.055926,30.745887"
250,"[104.04808044434, 30.748672485352]",五月花中小学校,科教文化服务;学校;中学,[],成都市,金牛区,"104.053594,30.743746"
250,"[104.04808044434, 30.748672485352]",古柏物流园,生活服务;物流速递;物流仓储场地|商务住宅;产业园区;产业园区,[],成都市,金牛区,"104.050402,30.746853"
250,"[104.04808044434, 30.748672485352]",欣世海通讯移动营业厅,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051544,30.743914"
250,"[104.04808044434, 30.748672485352]",鑫达电脑(古柏西街店),购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.050187,30.744673"
250,"[104.04808044434, 30.748672485352]",双龙源电器仓库办事处,购物服务;家电电子卖场;家电电子卖场,[],成都市,金牛区,"104.048700,30.745082"
250,"[104.04808044434, 30.748672485352]",西南药都·鑫金牛现代物流中心,商务住宅;产业园区;产业园区,[],成都市,金牛区,"104.051258,30.747154"
250,"[104.04808044434, 30.748672485352]",庆保篷布,购物服务;专卖店;专营店|公司企业;公司企业;公司企业,[],成都市,金牛区,"104.050722,30.746504"
250,"[104.04808044434, 30.748672485352]",晓红数码超市,购物服务;家电电子卖场;家电电子卖场,[],成都市,金牛区,"104.050827,30.744552"
250,"[104.04808044434, 30.748672485352]",vivo奥凯通讯(古柏路店),购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051191,30.744670"
250,"[104.04808044434, 30.748672485352]",耕石广告印务部,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,[],成都市,金牛区,"104.053608,30.744232"
250,"[104.04808044434, 30.748672485352]",鑫源广告(古柏路),公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,[],成都市,金牛区,"104.051269,30.743409"
250,"[104.04808044434, 30.748672485352]",环宇通讯,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051651,30.744514"
250,"[104.04808044434, 30.748672485352]",金牛合济诊所,医疗保健服务;诊所;诊所,[],成都市,金牛区,"104.051296,30.743336"
250,"[104.04808044434, 30.748672485352]",红太阳广告,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,[],成都市,金牛区,"104.053592,30.744301"
250,"[104.04808044434, 30.748672485352]",辉盛电子成都办事处,购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.049532,30.746755"
250,"[104.04808044434, 30.748672485352]",电脑组装,购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.051533,30.743267"
250,"[104.04808044434, 30.748672485352]",电脑监控软件,购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.051553,30.743443"
250,"[104.04808044434, 30.748672485352]",成都鑫神通运输有限责任公司,公司企业;公司;公司,[],成都市,金牛区,"104.050835,30.746402"
250,"[104.04808044434, 30.748672485352]",晨欣幼儿园(新荷路),科教文化服务;学校;幼儿园,[],成都市,金牛区,"104.052923,30.744024"
250,"[104.04808044434, 30.748672485352]",点亮广告UV加工厂,公司企业;公司;公司,[],成都市,金牛区,"104.053334,30.746867"
250,"[104.04808044434, 30.748672485352]",四海通讯(古柏店),购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051560,30.743917"
250,"[104.04808044434, 30.748672485352]",双九快运有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.051614,30.748231"
250,"[104.04808044434, 30.748672485352]",自家超市,购物服务;超级市场;超市,[],成都市,金牛区,"104.051543,30.745647"
250,"[104.04808044434, 30.748672485352]",好营家超市(新荷路店),购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,[],成都市,金牛区,"104.053587,30.744299"
250,"[104.04808044434, 30.748672485352]",佳旺电脑,购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.048546,30.745010"
250,"[104.04808044434, 30.748672485352]",德欣广告,公司企业;公司;广告装饰,[],成都市,金牛区,"104.050693,30.746542"
250,"[104.04808044434, 30.748672485352]",中国移动,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051544,30.744054"
250,"[104.04808044434, 30.748672485352]",腾辉通讯,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051148,30.744429"
250,"[104.04808044434, 30.748672485352]",成都世才货运有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050677,30.747322"
250,"[104.04808044434, 30.748672485352]",成都鑫宏光货运有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050868,30.746209"
250,"[104.04808044434, 30.748672485352]",成都九鼎运业有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.051847,30.747775"
250,"[104.04808044434, 30.748672485352]",成都小罗商贸,公司企业;公司;公司,[],成都市,金牛区,"104.052219,30.747578"
250,"[104.04808044434, 30.748672485352]",手机之家门店,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051252,30.744892"
250,"[104.04808044434, 30.748672485352]",禧乐盛优选生活超市(古柏店),购物服务;超级市场;超市,[],成都市,金牛区,"104.050190,30.745031"
250,"[104.04808044434, 30.748672485352]",鑫成缘网络会所,体育休闲服务;娱乐场所;网吧,[],成都市,金牛区,"104.051660,30.744399"
250,"[104.04808044434, 30.748672485352]",四川添安众利门业有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.053449,30.748850"
250,"[104.04808044434, 30.748672485352]",漯河市福沃液压油管,公司企业;公司;公司,[],成都市,金牛区,"104.052379,30.746101"
250,"[104.04808044434, 30.748672485352]",辰星带钢成都分公司,公司企业;公司;公司,[],成都市,金牛区,"104.051991,30.743688"
250,"[104.04808044434, 30.748672485352]",成都盟兴实业有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.049133,30.743152"
250,"[104.04808044434, 30.748672485352]",成都户神商贸库房,公司企业;公司;公司,[],成都市,金牛区,"104.053203,30.748611"
250,"[104.04808044434, 30.748672485352]",成都福氏商贸有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.053131,30.748622"
250,"[104.04808044434, 30.748672485352]",新欣制作安装,公司企业;公司;公司,[],成都市,金牛区,"104.051284,30.743163"
250,"[104.04808044434, 30.748672485352]",成都国图广告印务有限公司,公司企业;公司;广告装饰,[],成都市,金牛区,"104.055673,30.745066"
250,"[104.04808044434, 30.748672485352]",鑫金牛物流,生活服务;物流速递;物流仓储场地,[],成都市,金牛区,"104.050459,30.746849"
250,"[104.04808044434, 30.748672485352]",辰鑫商贸公司,公司企业;公司;商业贸易,[],成都市,金牛区,"104.049858,30.743756"
250,"[104.04808044434, 30.748672485352]",金戈马电器库房,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.055075,30.747275"
250,"[104.04808044434, 30.748672485352]",诚悦欣商贸有限公司,公司企业;公司企业;公司企业,[],成都市,金牛区,"104.052552,30.744266"
250,"[104.04808044434, 30.748672485352]",成都迅丰家具不锈钢制品公司,公司企业;公司;广告装饰,[],成都市,金牛区,"104.050631,30.747723"
250,"[104.04808044434, 30.748672485352]",成都全蓉工贸有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.049455,30.743185"
250,"[104.04808044434, 30.748672485352]",四川保联供应链古柏分部,公司企业;公司;公司,[],成都市,金牛区,"104.050819,30.747428"
250,"[104.04808044434, 30.748672485352]",成都明通明科技有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050553,30.747587"
250,"[104.04808044434, 30.748672485352]",成都鑫盛佳业金属加工厂,公司企业;公司;冶金化工,[],成都市,金牛区,"104.054651,30.744515"
250,"[104.04808044434, 30.748672485352]",成都小厉害不锈钢有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.049879,30.747304"
250,"[104.04808044434, 30.748672485352]",四川零零盛世贸易有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.051737,30.743587"
250,"[104.04808044434, 30.748672485352]",四川凯隆鑫旺商贸有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.048839,30.744238"
250,"[104.04808044434, 30.748672485352]",成都杨程建筑安装有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.053761,30.748613"
250,"[104.04808044434, 30.748672485352]",成都双牛化学品有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050907,30.747845"
250,"[104.04808044434, 30.748672485352]",成都典赞交通设施有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.053906,30.744932"
250,"[104.04808044434, 30.748672485352]",清河水泥自流平铺件仓库,公司企业;工厂;工厂,[],成都市,金牛区,"104.053728,30.749337"
250,"[104.04808044434, 30.748672485352]",四川中晖源商贸有限公司,公司企业;公司;商业贸易,[],成都市,金牛区,"104.052773,30.745819"
250,"[104.04808044434, 30.748672485352]",成都市建弓钢材有限责任公司,公司企业;公司;公司,[],成都市,金牛区,"104.049378,30.743371"
250,"[104.04808044434, 30.748672485352]",成都耗多多医疗器械有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050620,30.743048"
250,"[104.04808044434, 30.748672485352]",倍硕,购物服务;家电电子卖场;数码电子,[],成都市,金牛区,"104.051261,30.747538"
250,"[104.04808044434, 30.748672485352]",OPPO,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.051238,30.744665"
250,"[104.04808044434, 30.748672485352]",成都广宇宏业机电设备有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050091,30.747636"
250,"[104.04808044434, 30.748672485352]",成都市天庆旭机械设备有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.052941,30.749054"
250,"[104.04808044434, 30.748672485352]",成都市世超华辉商贸有限公司,购物服务;家居建材市场;建材五金市场|公司企业;公司企业;公司企业,[],成都市,金牛区,"104.048740,30.743899"
250,"[104.04808044434, 30.748672485352]",四川筑巢匠建筑装饰工程有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.049957,30.747426"
250,"[104.04808044434, 30.748672485352]",四川合纵药易购医药股份有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050808,30.744756"
250,"[104.04808044434, 30.748672485352]",成都金装金属制品制造有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.049509,30.743038"
250,"[104.04808044434, 30.748672485352]",法国东方皮尔卡丹服饰公司内衣连锁,公司企业;公司;公司,[],成都市,金牛区,"104.051032,30.745099"
250,"[104.04808044434, 30.748672485352]",成都天利合安全防护用品有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.054943,30.746079"
250,"[104.04808044434, 30.748672485352]",剑龙物流区,生活服务;物流速递;物流仓储场地,[],成都市,金牛区,"104.050606,30.743297"
251,"[104.04670715332, 30.685501098633]",环球广场(一环路北一段),商务住宅;楼宇;商务写字楼,[],成都市,金牛区,"104.048653,30.683199"
251,"[104.04670715332, 30.685501098633]",花牌坊公寓,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.048132,30.681509"
251,"[104.04670715332, 30.685501098633]",泰苑大厦,商务住宅;住宅区;住宅小区|商务住宅;楼宇;商住两用楼宇,[],成都市,金牛区,"104.05029,30.683191"
251,"[104.04670715332, 30.685501098633]",马河湾一号院,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.049304,30.681407"
251,"[104.04670715332, 30.685501098633]",交通银行(成都城西支行),金融保险服务;银行;交通银行,[],成都市,金牛区,"104.048381,30.683243"
251,"[104.04670715332, 30.685501098633]",成都通锦生资大厦,商务住宅;楼宇;商务写字楼,[],成都市,金牛区,"104.050159,30.68363"
251,"[104.04670715332, 30.685501098633]",马河湾13号院,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.050728,30.682435"
251,"[104.04670715332, 30.685501098633]",马河湾11号院,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.050444,30.682694"
251,"[104.04670715332, 30.685501098633]",平安银行(成都西城支行),金融保险服务;银行;平安银行,[],成都市,金牛区,"104.048931,30.683446"
251,"[104.04670715332, 30.685501098633]",情浓歌舞厅,体育休闲服务;娱乐场所;迪厅,[],成都市,金牛区,"104.049839,30.682093"
251,"[104.04670715332, 30.685501098633]",物贸中心宿舍,商务住宅;住宅区;宿舍,[],成都市,金牛区,"104.049636,30.68235"
251,"[104.04670715332, 30.685501098633]",中国邮政速递物流,生活服务;邮局;邮政速递,[],成都市,金牛区,"104.050295,30.682197"
251,"[104.04670715332, 30.685501098633]",西林巷小区,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.048536,30.681991"
251,"[104.04670715332, 30.685501098633]",瑞敏诊所,医疗保健服务;诊所;诊所,[],成都市,金牛区,"104.048368,30.681493"
251,"[104.04670715332, 30.685501098633]",玖•真人实景密室,体育休闲服务;娱乐场所;娱乐场所,[],成都市,金牛区,"104.050254,30.681970"
251,"[104.04670715332, 30.685501098633]",社区娱乐室,体育休闲服务;娱乐场所;棋牌室,[],成都市,金牛区,"104.048274,30.681363"
251,"[104.04670715332, 30.685501098633]",红旗超市(北顺街店),购物服务;超级市场;超市,[],成都市,金牛区,"104.048040,30.683026"
251,"[104.04670715332, 30.685501098633]",本笃实景游戏体验馆,体育休闲服务;娱乐场所;娱乐场所,[],成都市,金牛区,"104.050166,30.682051"
251,"[104.04670715332, 30.685501098633]",东峰福源诊所,医疗保健服务;诊所;诊所,[],成都市,金牛区,"104.049019,30.682419"
251,"[104.04670715332, 30.685501098633]",卡鲁美术辅导班,科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.048659,30.681613"
251,"[104.04670715332, 30.685501098633]",华医皮肤医学研究院党支部,科教文化服务;科研机构;科研机构,[],成都市,金牛区,"104.049342,30.683611"
251,"[104.04670715332, 30.685501098633]",丹秋名师堂(静到书法中心),科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.048127,30.682490"
251,"[104.04670715332, 30.685501098633]",四川省档案局档案科学技术研究所(西林巷),科教文化服务;科研机构;科研机构,[],成都市,金牛区,"104.048292,30.681027"
251,"[104.04670715332, 30.685501098633]",环球数码,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.049870,30.683373"
251,"[104.04670715332, 30.685501098633]",三麻将馆,体育休闲服务;娱乐场所;棋牌室,[],成都市,金牛区,"104.049808,30.681891"
251,"[104.04670715332, 30.685501098633]",成都市星耀职业技能培训学校,科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.050125,30.683155"
251,"[104.04670715332, 30.685501098633]",泰庄集团,公司企业;公司;公司,[],成都市,金牛区,"104.050112,30.683184"
251,"[104.04670715332, 30.685501098633]",川渝图文设备有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.050303,30.683060"
251,"[104.04670715332, 30.685501098633]",菲思广告,公司企业;公司;广告装饰,[],成都市,金牛区,"104.050213,30.682238"
251,"[104.04670715332, 30.685501098633]",中旭森实业有限责任公司,公司企业;公司;公司,[],成都市,金牛区,"104.050046,30.682280"
251,"[104.04670715332, 30.685501098633]",国家税务总局成都市金牛区税务局人民北路税务所,政府机构及社会团体;工商税务机构;工商税务机构,[],成都市,金牛区,"104.049906,30.683170"
251,"[104.04670715332, 30.685501098633]",中铁物资集团西南有限公司(一环路北一段),公司企业;公司;公司,[],成都市,金牛区,"104.049445,30.683605"
252,"[104.10575866699, 30.76789855957]",海滨苑(天裕街),商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.112114,30.762277"
252,"[104.10575866699, 30.76789855957]",北斗七星城,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.099487,30.772613"
252,"[104.10575866699, 30.76789855957]",众合北尚,商务住宅;住宅区;住宅小区,[],成都市,金牛区,"104.110805,30.764196"
252,"[104.10575866699, 30.76789855957]",天美网吧(天裕街店),体育休闲服务;娱乐场所;网吧,[],成都市,金牛区,"104.111712,30.762224"
252,"[104.10575866699, 30.76789855957]",中国农业银行(天回支行),金融保险服务;银行;中国农业银行,[],成都市,金牛区,"104.099756,30.771934"
252,"[104.10575866699, 30.76789855957]",创联大厦,商务住宅;楼宇;商务写字楼,[],成都市,金牛区,"104.100478,30.772445"
252,"[104.10575866699, 30.76789855957]",中铁轨道交通高科技产业园(万石路),商务住宅;产业园区;产业园区,[],成都市,金牛区,"104.099962,30.769321"
252,"[104.10575866699, 30.76789855957]",中国中铁轨道交通高科技产业园,商务住宅;产业园区;产业园区,[],成都市,金牛区,"104.100967,30.768618"
252,"[104.10575866699, 30.76789855957]",中铁产业园,商务住宅;产业园区;产业园区,[],成都市,金牛区,"104.099410,30.769925"
252,"[104.10575866699, 30.76789855957]",欢悦量贩式KTV,体育休闲服务;娱乐场所;KTV,[],成都市,金牛区,"104.099111,30.771948"
252,"[104.10575866699, 30.76789855957]",拉朵尼亚幼儿园,科教文化服务;学校;幼儿园,[],成都市,金牛区,"104.100579,30.773040"
252,"[104.10575866699, 30.76789855957]",贝育快乐成长幼儿学校(天回分校),科教文化服务;学校;幼儿园,[],成都市,金牛区,"104.112521,30.762319"
252,"[104.10575866699, 30.76789855957]",红满堂中西医,医疗保健服务;诊所;诊所,[],成都市,金牛区,"104.110818,30.764307"
252,"[104.10575866699, 30.76789855957]",欧雅板业,购物服务;家居建材市场;建材五金市场|公司企业;公司;公司,[],成都市,金牛区,"104.104712,30.768156"
252,"[104.10575866699, 30.76789855957]",羿兴通讯,购物服务;家电电子卖场;手机销售,[],成都市,金牛区,"104.098828,30.772344"
252,"[104.10575866699, 30.76789855957]",成都一三五星实业有限公司,公司企业;公司;公司,[],成都市,金牛区,"104.106637,30.768269"
252,"[104.10575866699, 30.76789855957]",普拉思缇整形医疗美容,医疗保健服务;专科医院;整形美容,[],成都市,金牛区,"104.099789,30.771934"
252,"[104.10575866699, 30.76789855957]",金牛松康堂中医诊所,医疗保健服务;诊所;诊所,[],成都市,金牛区,"104.112011,30.762628"
252,"[104.10575866699, 30.76789855957]",晨光·书院,科教文化服务;培训机构;培训机构,[],成都市,金牛区,"104.111543,30.762492"
252,"[104.10575866699, 30.76789855957]",成都市金牛区鑫鑫幼儿园,科教文化服务;学校;幼儿园,[],成都市,金牛区,"104.102456,30.772368"
252,"[104.10575866699, 30.76789855957]",有有超市,购物服务;超级市场;超市,[],成都市,金牛区,"104.099636,30.773512"
252,"[104.10575866699, 30.76789855957]",吴姐麻将,体育休闲服务;娱乐场所;娱乐场所,[],成都市,金牛区,"104.110151,30.764336"
252,"[104.10575866699, 30.76789855957]",图文广告印刷,公司企业;公司;公司,[],成都市,金牛区,"104.100726,30.769189"
